"Group","SHA1","ID","Folder","FileName","Title","[Removed]","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
@,,002bb30e6704813bef4b41496e38ee8b4a84fc57,@,@,"Hack 'Em",,,"NTSC | pre-release",2004-05-19,"Shay, Nukey",@,@,"Pesco | Daily Release",@,@,@,@,@,@,*
@,,00332b2e9c98e403eb0af200363ab7ba903db9fb,@,@,"AtariAge Indy 500 XE Track Design Contest: YvesLarouche_16",,,NTSC,2004,"Larouche, Yves",@,@,"Indy 500",@,@,@,@,@,@,*
@,,0093be602df04fb110312add97c29449ba537237,@,@,"Ant Attack",,,NTSC,2003,neotokeo2001,@,@,"Pepsi Invaders",@,@,@,@,@,@,*
@,,00a9c11e7150a03e8d23e8871036994921810507,@,@,"AtariAge Indy 500 XE Track Design Contest: WalterLauer_3",,,NTSC,2004,"Lauer, Walter",@,@,"Indy 500",@,@,@,@,@,@,*
@,,00bae585f61cd3684cb8caf4f48c8ff92fae3c0a,@,@,"AtariAge Combat Redux Design Contest: AdrianM_1",,,NTSC,2004,AdrianM,@,@,Combat,@,@,@,@,@,@,*
@,,00c98a1c528d0039382f4562cca85fa24e0e9f86,@,@,"The Music Machine",,"Music Machine",@,1983,Sparrow,@,b,@,@,@,@,@,@,@,@
@,,00cd8fe0c6a9b0a41491e011d361651643d6a8ce,@,@,Golf,,,NTSC,1978,Atari,@,o,@,@,@,@,@,@,@,@
@,,01204555db8d97399ce4898809ff24c94215c299,@,@,"Defender Vector",,,@,19xx,@,@,b,@,@,@,@,@,@,@,Defender
@,,012ba0eb1c435aec255cd7e87010e65861e0eee0,@,@,"Demo Image Series #10: It's Art",,,NTSC,2003-02-28,"Davie, Andrew",@,@,@,@,@,@,@,@,@,@
@,,013142aa1338d132724876c1d55a322a1d049380,@,@,"Artillery Duel",,,PAL,1983,"Xonox | K-Tel Soft, Action Graphics",@,@,"6230, 7210, 06004, 99004",@,@,@,@,@,@,@
@,,0146c6b7e56de38a1867ed72799a60b75b586387,@,@,"AtariAge Combat Redux Design Contest: PhilipRFrey_8",,,NTSC,2004,"Frey, Philip R",@,@,Combat,@,@,@,@,@,@,*
@,,01475d037cb7a2a892be09d67083102fa9159216,@,@,Vanguard,,,NTSC,1982,"Atari | GCC",@,@,CX2669,@,@,@,@,@,@,@
@,,01533e863bbb1e39618f87ba167ba10359fc89b7,@,@,"AtariAge Indy 500 XE Track Design Contest: WalterLauer_22",,,NTSC,2004,"Lauer, Walter",@,@,"Indy 500",@,@,@,@,@,@,*
@,,0161f59087902466a2c6f64c2f7cab9241c46dbf,@,@,"AtariAge Indy 500 XE Track Design Contest: JeffThompson_1",,,NTSC,2004,"Thompson, Jeff",@,@,"Indy 500",@,@,@,@,@,@,*
@,,01d03174b4696fdb4ebaf31a7f50ccc82aa598b5,@,@,"Shoot More Blocks",,,@,2022-01-06,"Santuci, Jason",@,@,@,@,@,@,@,@,@,@
@,,01d99bf307262825db58631e8002dd008a42cb1e,@,@,Alien,,,NTSC,1982,"20th Century Fox | Neubauer, Daglas 'Dallas North'",@,@,11006,@,@,@,@,@,@,@
@,,01ed1abd96393a24a1c20c889022406de86996ef,@,@,"AtariAge Indy 500 XE Track Design Contest: JohnKless_1",,,NTSC,2004,"Kless, John",@,@,"Indy 500",@,@,@,@,@,@,*
@,,01f23c1dd1751624675481efb7e0bbc2b87646c6,@,@,"Medieval Mayhem",,,NTSC,2006-04-22,"Spice, Darrell Jr.",@,@,@,@,@,@,@,@,@,@
@,,0218880fff54d51dbdcf8adc101a37173f15793e,@,@,Fathom,,,@,1983,Imagic,@,b,@,@,@,@,@,@,@,@
@,,022ba1539ab38226259fcd7095a1857364e2a55e,@,@,"Hack 'Em & Hangly Man",,,"NTSC | pre-release",2004-08-10,"Shay, Nukey",@,@,"Pesco | Daily Release 4 - timecheck",@,@,@,@,@,@,*
@,,023e3024007a7589ed7d18ad2ce4cff3bc86365e,@,@,"Demo Image Series #15: Three Marios: Non-Interleave",,,PAL,2003-03-06,"Davie, Andrew",@,@,@,@,@,@,@,@,@,@
@,,02484c1349c1926bf9733a2ee49cd98e5901e579,@,@,"Breakout: Breakaway IV",,,NTSC,1978,Atari,@,@,@,@,*,@,@,@,@,@
@,,0252bb61f8ca0462cc57a273d575c4bcdb5a95f2,@,@,Codebreaker,,,PAL,1978,Atari,@,@,"Atari Keypad | CX2643",@,@,@,@,@,@,@
@,,026a3bda032d1af6096804533e330e48662ddad5,@,@,"32-in-1: 30: Bowling",,,PAL,1988,Atari,@,o,@,@,@,@,@,@,@,@
@,,0275e1cbb73ae257b002ee6edbdd32420d294aca,@,@,"Hack 'Em",,,"NTSC | pre-release",2004-07-29,"Shay, Nukey",@,@,"Pesco | Daily Release",@,@,@,@,@,@,*
@,,02ae141c7e22cc34cebd9b6cb36e39c7f9ce2145,@,@,"Cosmic Ark",,,PAL,1982,Imagic,@,@,@,@,@,@,@,@,@,@
@,,02cffb86f058b4028116278ea89d32eac50dd502,@,@,"Fat Freddie",,,"NTSC | pre-release",2004-05-10,OutofGas,@,@,"RC6 - Pac-Man Jr",@,@,@,@,@,@,*
@,,02e03e5cb3934508b6cac51dbfa679f96274c0cb,@,@,"Hack 'Em",,,"NTSC | pre-release",2004-09-07,"Shay, Nukey",@,@,"Pesco | Daily Release 5",@,@,@,@,@,@,*
@,,02f90d614a2a4480a77dfc5fc1a60c1eca5a8272,@,@,Freeway,,,PAL,1981,Activision,@,o,@,@,@,@,@,@,@,@
@,,033e09db172d49cd0865aeadb952a1114b4f4880,@,@,"Color Table Display Helper",,,@,19xx,Junkosoft,@,@,@,@,@,@,@,@,@,@
@,,0359fc11bf31d44e5db07e6e347028da19110749,@,@,Euchre,,,"NTSC | beta",2002-09-12,"Eid, Erik",@,@,@,@,@,@,@,@,@,@
@,,0376c242819b785310b8af43c03b1d1156bd5f02,@,@,Airlock,,,NTSC,1982,"Data Age",@,@,DA1004,@,@,@,@,@,@,@
@,,037b23748f1351abf965571ec48975eb4c59c0c2,@,@,"Big Bird's Egg Catch",,,PAL,1983,"Atari | CCW",@,@,"Kid's Controller",@,@,@,@,@,@,@
@,,0388ba532c5ebd20d3661773afb8cccf98af39b4,@,@,"Pole Position",,,@,1983,Atari,@,b,@,@,@,@,@,@,@,@
@,,03a495c7bfa0671e24aa4d9460d232731f68cb43,@,@,"Adventures of Tron",,,NTSC,1982,"Mattel | INTV | APh Tech Consulting",@,@,MT4317,@,@,@,@,@,@,@
@,,03a9ea4191358ea65778b74b2f265089706a9a9a,@,@,"Demon Attack",,,PAL,1982,Imagic,@,@,@,@,@,@,*,@,@,@
@,,03bc54eaa83872d4622513b23094c02b2b38a619,@,@,"Vielfrass, Der",,,PAL,1983,"Starsoft | Quele",de,@,"176.543 7",@,@,@,@,@,@,@
@,,03df7f1b7c60586ae0695b10891144d1477a510e,@,@,"AtariAge Indy 500 XE Track Design Contest: ChrisJohnson_9",,,NTSC,2004,"Johnson, Chris",@,@,"Indy 500",@,@,@,@,@,@,*
@,,03ff7c7bf7041d9171baa4de095b4bb30553c0a7,@,@,"AtariAge Combat Redux Design Contest: Mechanized_10",,,NTSC,2004,Mechanized,@,@,Combat,@,@,@,@,@,@,*
@,,0417eba084c7c01933061a9b5c3868175353558e,@,@,"AtariAge Combat Redux Design Contest: AlKuester_1",,,NTSC,2004,"Kuester, Al",@,@,Combat,@,@,@,@,@,@,*
@,,042126be19ad963565a2620858099a5d0ad40686,@,@,"Hangly Man",,,"NTSC | pre-release",2004-05-18,"Shay, Nukey",@,@,"Pesco | Daily Release",@,@,@,@,@,@,*
@,,04359079d6960d0abc2f49330873fac10c9d9e21,@,@,Autorennen,,,PAL,19xx,Ariola,de,@,PGP232,@,@,@,@,@,@,@
@,,0450f52c501c1018c7f2b8d6f18767daf17bdadc,@,@,Dragonstomper,,,"PAL | Part 3 of 3",1982,Starpath,@,@,"Supercharger Cassette",@,@,@,@,@,@,@
@,,049a527e210f3634aa2bad29ea8cf49adb4f768b,@,@,"The Blob",,Blob,NTSC,19xx,"Pittman, Cody",@,@,"Halloween Hack",@,@,@,@,@,@,*
@,,04a53dd1822d8659ec303e4c62112bbacd086d5b,@,@,"AtariAge Indy 500 XE Track Design Contest: MoJoFLTR_8",,,NTSC,2004,MoJoFLTR,@,@,"Indy 500",@,@,@,@,@,@,*
@,,04acf9aa75682edb1f6237eef0bf94a6d8d7d32a,@,@,"Borg Wars II: Swirl Torpedo",,,NTSC,2004,"Atari Troll",@,@,Astroblast,@,@,@,@,@,@,*
@,,04cc9b080f3f9063586d959d71415e14a66f4ec0,@,@,"AtariAge Combat Redux Design Contest: ChrisJohnson_4",,,NTSC,2004,"Johnson, Chris",@,@,Combat,@,@,@,@,@,@,*
@,,04e132f901f82c89eb1a1f2a4ba79e97e8b9d786,@,@,"32-in-1: 00: UFO",,,PAL,1988,Atari,@,b,@,@,@,@,@,@,@,@
@,,04eb1014ce91617b766b6c23e2d566112eb58c6e,@,@,"AtariAge Indy 500 XE Track Design Contest: MoJoFLTR_12",,,NTSC,2004,MoJoFLTR,@,@,"Indy 500",@,@,@,@,@,@,*
@,,05526a1f892804d91c4541e1596b3b01367552ee,@,@,"Combat Rock",,,NTSC,2002,"Slocum, Paul",@,@,Combat,@,@,@,@,@,@,Music
